Q L/min, Pressure Drop bar
1.5013507789740344, 0.023662088607594934
7.526142520582647, 0.1018643987341772
10.307069791006967, 0.1955640981012658
13.497012995566815, 0.31717776898734173
16.333569499683346, 0.535710237341772
19.49506031665611, 0.759040316455696
22.518245775807475, 1.201657816455696
