Q L/min, Pressure Drop bar
1.5013507789740344, 0.02310142405063291
7.526142520582647, 0.08928056962025316
10.307069791006967, 0.16484156645569617
13.497012995566815, 0.26924651898734175
16.333569499683346, 0.45573083860759483
19.49506031665611, 0.6451825316455696
22.518245775807475, 1.01871207278481
